system,algorithm,seed,run_id,modules,speedup,communication_overhead,load_balance,mq,algorithm_runtime_s,memory_mb,measured_runtime_s,sequential_runtime_s,benchmark_type,measurement_type,status,notes
layered_services_12,Bunch,9,layered_services_12_Bunch_9,3,2.3634052240768932,0.07278703213030274,0.5427482568717733,4.023680000000001,0.08831732599901443,,134.2392331005305,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,10,layered_services_12_Bunch_10,2,2.3536652901545168,0.014516230124159162,0.9628412264878375,2.00796,0.08481063600083871,,132.72141055250404,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,11,layered_services_12_Bunch_11,3,2.320465897229404,0.07444358642987405,0.6704357681218595,10.208940000000002,0.08608200699927693,,137.89176799985333,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,12,layered_services_12_Bunch_12,2,2.095443530227205,0.04448624309269374,0.9070754824226605,2.57336,0.08618644400121411,,145.4083678064241,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,13,layered_services_12_Bunch_13,2,1.5172530962709598,0.07854854698865875,0.5171971835258142,5.97298,0.086484269999346,,204.55062527256842,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,14,layered_services_12_Bunch_14,1,1.2455119409819921,0.0,1.0,0.0,0.08560100400063675,,252.01634500126232,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,15,layered_services_12_Bunch_15,3,2.3474785269856437,0.09563671227773547,0.7558772103051562,7.295260000000001,0.08516377599880798,,133.44238487832098,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,16,layered_services_12_Bunch_16,2,1.3888519338581589,0.015437945805182578,0.24487137364535716,0.3647,0.08427890600069077,,234.99798101256957,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,17,layered_services_12_Bunch_17,3,2.1721856308574052,0.09588060268130526,0.6512146470097933,8.25142,0.08528851200026111,,146.98988290742327,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,18,layered_services_12_Bunch_18,3,2.1119703240897305,0.09689417318964715,0.5155811882361696,5.6361799999999995,0.08468160099982924,,152.21840615524607,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,19,layered_services_12_Bunch_19,2,1.2510034880697045,0.05462194817611275,0.12917996965015177,3.2123,0.0839366419986618,,252.52607081899666,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,20,layered_services_12_Bunch_20,3,2.4509042178468126,0.0718779860806336,0.7580697084741086,5.17302,0.0853093429996079,,128.4951833242875,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,21,layered_services_12_Bunch_21,1,1.2455119409819921,0.0,1.0,0.0,0.08523742600118567,,251.25956481169632,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,22,layered_services_12_Bunch_22,2,1.7282609602700123,0.04916133706242076,0.6536019340637584,4.27528,0.08809619000021485,,181.42819144704583,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,23,layered_services_12_Bunch_23,2,1.7650044758778909,0.07241327800535168,0.7658049783629228,2.31646,0.08831100299903483,,178.38722481604307,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,24,layered_services_12_Bunch_24,2,1.2839653752378077,0.03811025111365547,0.13412283387524382,3.44352,0.0880683979994501,,247.03604807633974,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,25,layered_services_12_Bunch_25,2,1.30614735011724,0.04977581418310303,0.19681200359463324,3.33104,0.08869845399931364,,244.62412837349063,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,26,layered_services_12_Bunch_26,3,2.218048458113005,0.07421553306549714,0.45235055927248635,3.61674,0.11798481899859325,,140.13825866744858,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,27,layered_services_12_Bunch_27,3,2.2413862528148183,0.07804176173448779,0.5690387389879621,8.412719999999998,0.08503691900114063,,141.51079469171663,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,28,layered_services_12_Bunch_28,3,1.2767752983772187,0.07416168713224144,0.0,3.3225,0.08486984499904793,,253.45156432736005,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,29,layered_services_12_Bunch_29,2,1.5327126894366279,0.049243689666223535,0.47923213234577866,3.6635400000000002,0.08668607300023723,,210.62868445568702,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,Bunch,30,layered_services_12_Bunch_30,3,1.3631676473622412,0.07712954827698008,0.0,2.94282,0.09015310200084059,,233.4592362242907,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,1,layered_services_12_FCA_1,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0013490470009855926,,207.72308594629553,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,2,layered_services_12_FCA_2,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0012206440005684271,,197.19211343434256,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,3,layered_services_12_FCA_3,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0013997930000186898,,200.1198146215867,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,4,layered_services_12_FCA_4,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001209898000524845,,205.69554432005657,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,5,layered_services_12_FCA_5,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011824460016214289,,194.7677006891473,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,6,layered_services_12_FCA_6,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0012016150012641447,,202.124611699586,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,7,layered_services_12_FCA_7,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0012076750008418458,,202.6514534519862,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,8,layered_services_12_FCA_8,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011683859993354417,,203.7720351900602,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,9,layered_services_12_FCA_9,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001194344000396086,,200.51988531193626,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,10,layered_services_12_FCA_10,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0012011339986202074,,198.43630889607206,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,11,layered_services_12_FCA_11,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0012983600008737994,,203.32936341313822,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,12,layered_services_12_FCA_12,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011894170002051396,,190.56244650892043,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,13,layered_services_12_FCA_13,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011723210009222385,,197.7090617140367,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,14,layered_services_12_FCA_14,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011719300000549993,,202.93008552394116,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,15,layered_services_12_FCA_15,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011980899998889072,,206.59154192124706,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,16,layered_services_12_FCA_16,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011698179987433832,,206.137605984912,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,17,layered_services_12_FCA_17,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011635779992502648,,198.25277749351528,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,18,layered_services_12_FCA_18,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0016347759992640931,,203.26434134462164,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,19,layered_services_12_FCA_19,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001194874999782769,,203.62188393055993,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,20,layered_services_12_FCA_20,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001183037000373588,,194.93227536396034,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,21,layered_services_12_FCA_21,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001186351999422186,,197.94754961110738,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,22,layered_services_12_FCA_22,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001162958000350045,,205.88492869771693,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,23,layered_services_12_FCA_23,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011655409998638788,,201.45195437799484,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,24,layered_services_12_FCA_24,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001176268000563141,,203.15752238704854,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,25,layered_services_12_FCA_25,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011916399998881388,,204.5352172902667,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,26,layered_services_12_FCA_26,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0013998430003994144,,206.54067143889787,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,27,layered_services_12_FCA_27,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011909490003745304,,203.41227033703058,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,28,layered_services_12_FCA_28,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0012050909990648506,,200.64582846468755,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,29,layered_services_12_FCA_29,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.0011623760001384653,,197.1128917906888,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,FCA,30,layered_services_12_FCA_30,3,1.5711860159007156,0.15518714705066072,0.38868484898638234,7.77952,0.001169457000287366,,203.2073276524992,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,1,layered_services_12_RandomValidPartition_1,3,1.6469450750258103,0.1595169935659838,0.41558721852262615,8.5706,0.0009613949987397064,,184.46047652500516,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,2,layered_services_12_RandomValidPartition_2,3,1.5979437985320324,0.14544420053922422,0.3879257597401399,8.579320000000001,0.0009363469998788787,,198.21190716134114,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,3,layered_services_12_RandomValidPartition_3,3,1.710123659048039,0.12961349616205914,0.35495904510039833,11.72632,0.0009317700005340157,,188.08974006480918,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,4,layered_services_12_RandomValidPartition_4,3,1.85127702104842,0.1632988785252345,0.624663778877028,10.60898,0.0009613950005586958,,170.81558806510242,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,5,layered_services_12_RandomValidPartition_5,3,1.497821249067207,0.11285790869603211,0.1945123070544339,6.615920000000001,0.001177128999188426,,203.3962306763151,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,6,layered_services_12_RandomValidPartition_6,3,1.6498149108696913,0.14923242031415207,0.40390326620508243,13.971599999999997,0.0009400220005773008,,185.79473169654844,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,7,layered_services_12_RandomValidPartition_7,3,1.590096265975835,0.15585863751243723,0.36383480526908996,10.567400000000001,0.0009323100002802676,,195.95810321494832,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,8,layered_services_12_RandomValidPartition_8,3,1.4251100345724077,0.09308694896768788,0.018603819958839307,11.2822,0.0009228660001099342,,222.12245493063682,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,9,layered_services_12_RandomValidPartition_9,3,1.678964684116306,0.13293610698471744,0.41351857263402303,9.770660000000001,0.0009522799991827924,,178.77073822193026,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,10,layered_services_12_RandomValidPartition_10,3,1.6953077270202823,0.1472527904150468,0.3919180984651842,14.242099999999999,0.000958029000685201,,185.4046692389553,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,11,layered_services_12_RandomValidPartition_11,3,1.4823498033168427,0.13684152084967233,0.24490748823220865,6.34876,0.0009408740006620064,,208.55511648117115,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,12,layered_services_12_RandomValidPartition_12,3,1.340263308310278,0.1603911981294287,0.07409468983178114,13.01778,0.000929908001126023,,231.44045926502713,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,13,layered_services_12_RandomValidPartition_13,3,1.4649100279585028,0.14193788006192895,0.17206626974113426,13.554559999999999,0.0010750350011221599,,218.6949603692459,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,14,layered_services_12_RandomValidPartition_14,3,1.9386220914872727,0.12032982378721505,0.5552582965814479,11.3854,0.0009761359997355612,,165.72710470305842,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,15,layered_services_12_RandomValidPartition_15,2,1.7657703780690912,0.10241496505227195,0.7714163072437961,11.196099999999998,0.0009324510010628728,,178.27121027313817,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,16,layered_services_12_RandomValidPartition_16,3,1.4842898629418708,0.08351820988737263,0.1256644932076021,4.373620000000001,0.0009280539998144377,,213.9713811751241,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,17,layered_services_12_RandomValidPartition_17,3,1.9156808170392818,0.14805097719036603,0.6409795947183723,11.88316,0.001204428999699303,,163.09854800488282,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,18,layered_services_12_RandomValidPartition_18,3,1.536682016090123,0.14691387777631995,0.25262463440086524,14.338659999999999,0.000946841999393655,,210.45699670490842,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,19,layered_services_12_RandomValidPartition_19,3,1.5163031232412227,0.1760286906284411,0.39057162636422793,8.03792,0.0009311890007666079,,206.2443089690355,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,20,layered_services_12_RandomValidPartition_20,3,1.712244672573359,0.16089481597576105,0.5060652941106394,12.63708,0.0009379789989907295,,185.9364087526652,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,21,layered_services_12_RandomValidPartition_21,3,1.7249237487952245,0.13327501962344426,0.44507394164910274,8.92544,0.0009504480003670324,,184.53751910986975,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,22,layered_services_12_RandomValidPartition_22,3,1.5323752721767583,0.12815648855631764,0.23117553029922977,9.95368,0.0009324509992438834,,210.10533914401654,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,23,layered_services_12_RandomValidPartition_23,3,1.7045783870911584,0.13311031441583868,0.4288457697520134,12.050399999999998,0.0009291360001952853,,188.69888983991544,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,24,layered_services_12_RandomValidPartition_24,3,1.6815749111827323,0.1085312295885476,0.2982549959337434,7.411239999999999,0.0009290060006605927,,193.32815326025792,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,25,layered_services_12_RandomValidPartition_25,3,1.3997131185344076,0.16069526928193126,0.13735132375882708,14.105859999999998,0.0009531320010864874,,221.96835323503885,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,26,layered_services_12_RandomValidPartition_26,3,1.6028875416098687,0.1561437042179084,0.3759991942912978,9.41444,0.0009230169998772908,,197.65994961097815,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
layered_services_12,RandomValidPartition,27,layered_services_12_RandomValidPartition_27,3,1.467805876148478,0.14884599655784672,0.25584489675639865,7.82958,0.0011277339999651304,,209.8324106684104,315.7155791001533,phase3B_csv_fixture,deterministic_model_run_with_surrogate_runtime_validation,phase3B_generated,Generated by Phase 3B executable benchmark-suite runner from included CSV fixture; not external large-system runtime evidence
